transaction_count,unique_ips,unique_devices,decline_rate,current_amount,average_amount,amount_ratio,hour_of_day,day_of_week,is_attack
8,1,1,0.09765019736460125,66.24386717686701,63.3008760643763,1.046492107147107,3,6,0
277,2,1,0.9737981927262751,4.263282093051867,3.836997424183749,1.1110985027462723,8,4,1
4,2,1,0.046735728833161176,64.51613579722195,68.32538247445926,0.9442484397557342,12,6,0
1,1,1,0.04448054950587818,68.50641899342338,70.28649669083487,0.9746739732207538,5,6,0
4,1,1,0.026512326144573953,52.030314837185564,55.63637459301663,0.9351852132312788,7,5,0
2,2,1,0.08806684625501485,42.73800248934934,40.76094878312559,1.0485036233268992,4,6,0
100,377,229,0.030108438469444165,108.74327752667057,161.43549029961193,0.6736020519704271,7,3,0
4,2,1,0.06162173962941392,52.3929180096187,57.51888995269445,0.9108819390066197,2,3,0
6,1,1,0.020802456273324887,37.08252359880133,39.37922419549979,0.9416773528778426,14,7,0
142,364,177,0.019324686143195685,58.027325048875355,133.88186627144478,0.4334218416945672,20,6,0
4,2,1,0.05415062821224879,85.12564059235967,89.58184370407879,0.9502555101853053,15,3,0
1,1,1,0.06511977120953465,86.34708716444241,79.65316695439189,1.0840383435586856,7,7,0
445,235,102,0.03940594699726095,170.38750801579332,49.27739927418211,3.4577211972520714,7,2,0
7,1,1,0.054667949988878695,72.3832280071782,65.86925627789776,1.0988924438709078,18,2,0
5,2,1,0.06152282028002035,47.10210713874265,48.35215977055771,0.974146912201092,9,7,0
8,1,1,0.02466884297439973,71.05530021431653,69.76845941893312,1.018444449054786,17,5,0
1,1,1,0.030065564056074412,59.91712967255901,58.430446382889166,1.0254436408020529,6,4,0
129,1,1,0.9497200065800627,2.356523261938811,1.6762623889206432,1.4058200419662177,4,7,1
8,2,1,0.02863660678871586,77.60320101588212,78.21806437941603,0.9921391130244368,3,7,0
3,1,1,0.08415157240621232,6.047702607417939,5.820464145461063,1.039041295724514,16,6,0
1,1,1,0.005427118538937359,61.67990057392841,56.583449622165574,1.0900696402533645,21,1,0
1,2,1,0.030532589903326635,90.17429487208136,92.72430217274095,0.9724990402633709,1,6,0
7,1,1,0.021305735073300615,63.52877050924938,61.94368205352273,1.025589186873926,12,6,0
5,2,1,0.05587069945960965,10.653682043577565,10.170705628285134,1.0474870115156272,6,3,0
153,288,161,0.014817403844029037,150.60228456079068,61.368687522656494,2.454057445911489,21,6,0
465,85,211,0.03571077184286569,32.51157886074552,194.98999227332428,0.16673460253884675,12,7,0
2,1,1,0.01509159827135298,80.30436134048955,86.52895248096567,0.9280634867058469,21,6,0
8,2,1,0.0072547012986651895,68.9544033715019,73.43910033153271,0.9389331168303376,16,1,0
5,2,1,0.07356426600113652,51.26652384904275,54.477675853613405,0.9410556350972218,8,6,0
53,1,1,0.926825493390083,2.440568456555752,2.662588311826682,0.9166150267073725,7,6,1
6,1,1,0.08151802319698892,97.99132144193229,105.44359619083441,0.9293245392027903,8,2,0
3,2,1,0.016019641320544276,5.73947717555188,6.029873619212933,0.9518403764324735,21,7,0
7,2,1,0.009972620385336795,39.51582517905595,39.52650230470578,0.9997298742608814,23,7,0
6,2,1,0.06470701662588739,49.1058750858123,49.059888876858075,1.0009373484124608,1,3,0
198,2,1,0.9274996389765812,3.9440694734613437,2.8921110328364064,1.3637337670238894,11,1,1
6,1,1,0.008852231521472843,62.85491554993321,60.19253178239703,1.0442311311503063,4,4,0
2,1,1,0.08225178019983485,25.780330694888843,24.455059066877197,1.0541921254161533,15,2,0
4,2,1,0.049064749934072685,96.7794879094908,103.21025147917061,0.9376925888899937,21,5,0
2,1,1,0.03574831034918829,74.29547892835792,81.18926331502232,0.9150899502571438,19,5,0
1,1,1,0.060411562498094956,68.71679204385991,70.12584209802965,0.9799068358822699,15,3,0
4,2,1,0.029029451569891465,79.7216473114545,74.29085349049195,1.0731017825990867,4,7,0
8,1,1,0.011567522364811657,94.89512683529279,99.3241009430884,0.9554088678805825,1,5,0
193,185,182,0.0393146446298139,178.7100542329269,170.96550325310906,1.0452989102038455,16,7,0
1,2,1,0.08909953746442649,52.13671297960595,55.52271266026754,0.9390159536804362,17,1,0
2,1,1,0.005133437132367758,41.11426348597865,39.77589348643751,1.0336477670827806,17,7,0
109,306,235,0.04764551567817549,92.97271295316634,80.69958378384068,1.1520841693830797,10,5,0
6,2,1,0.01806549020911703,43.62394175102164,42.36427425211826,1.0297341928108303,7,5,0
8,2,1,0.0738992063156244,42.7043579313673,40.6795243741743,1.0497752515139651,13,6,0
8,1,1,0.039850202880398033,6.821426521240333,7.193191328108787,0.9483171251936938,21,2,0
9,1,1,0.08278286070661928,7.147421739126529,6.781248931031417,1.0539978419638134,6,2,0
94,2,1,0.9106330065839824,2.7979310484043194,3.929811376755838,0.7119759144048498,1,1,1
161,361,170,0.046071681451222674,96.15359410336691,70.17604390435325,1.3701768973243902,18,1,0
486,242,68,0.029767786125515595,176.9968152198011,28.564974658300237,6.196288193393179,12,3,0
421,145,124,0.045670646908201606,69.60020062182117,164.14570904182986,0.4240147429262662,5,5,0
8,2,1,0.07916950992017467,23.34998635649309,24.134193189971064,0.9675063994348131,1,4,0
2,1,1,0.04163494987964317,84.13329709635158,92.33070441383074,0.9112168874967316,20,5,0
8,2,1,0.024929535000461134,26.364244121425518,26.466794631882326,0.9961253143086215,14,2,0
88,2,1,0.9895993755950696,2.0817847418857056,2.500888985674896,0.8324178937210641,3,3,1
8,2,1,0.011805450726005196,10.346123870567872,10.164019653354176,1.0179165550072113,0,4,0
3,1,1,0.05150843761717851,70.1421867821772,72.23989312413353,0.9709619401242506,21,5,0
2,1,1,0.05132385720964592,60.78201717289119,60.49621280213424,1.0047243349214559,22,5,0
9,2,1,0.0819868147527005,57.624464716190566,57.05493323637462,1.009982160130771,17,6,0
1,2,1,0.027479026442179977,15.392992918731725,15.885017138700757,0.9690258930366332,14,2,0
102,258,89,0.02614907575529163,40.611115364416655,92.15214241762621,0.4406963777398717,14,1,0
4,2,1,0.06718920156363727,91.60372952282567,91.6433391726695,0.9995677847380791,15,6,0
287,2,1,0.9249965897443628,1.5636157747519341,2.044761174538462,0.7646935956248627,16,6,1
2,1,1,0.0017430545502045926,74.72006023546136,68.34765396320981,1.093235186619305,10,4,0
384,129,289,0.036796769596872274,44.88959498200555,193.9120444702166,0.23149461965937987,23,1,0
4,2,1,0.026828219553948787,84.99230071617032,81.82336502885308,1.0387289826836112,4,6,0
7,1,1,0.0018355724379141793,34.61887644647709,35.573126245550235,0.9731749806725938,7,6,0
9,1,1,0.026536973312034397,70.35646981127735,74.47171357395801,0.9447408476965713,12,1,0
214,2,1,0.8659722644927059,2.9674274855725895,3.4211694891603344,0.8673722523758658,3,6,1
1,1,1,0.019740373373054256,59.67442061178178,64.74990483129305,0.9216140281173303,22,1,0
90,1,1,0.9826857980587393,1.858226085320009,3.085137640027458,0.6023154562736042,5,5,1
148,2,1,0.9649038849278945,2.355204679708452,1.9390661639200057,1.214607692884075,23,3,1
2,2,1,0.02567695155379132,8.313629052902627,8.164431233201142,1.0182741228923287,3,1,0
186,2,1,0.9147476281276572,1.2089823348033115,1.738859686411916,0.6952730828431648,8,4,1
8,2,1,0.00011314751208701956,12.487717338064481,13.144568517034335,0.95002869983,1,5,0
4,2,1,0.08689513946008064,93.733466612606,90.49854776639899,1.035745533227309,2,4,0
9,2,1,0.09714842150423107,49.307393649236154,47.38788850480457,1.0405062391466748,9,3,0
333,220,245,0.0007867990186772201,66.71940475969787,139.04877401209802,0.4798273500339737,17,3,0
5,1,1,0.07648861601652962,7.104879794543135,7.107313665879499,0.9996575539717562,9,4,0
5,2,1,0.04754162371040143,99.47275841183053,109.02186683007164,0.9124110722381505,18,2,0
9,2,1,0.0364386310139785,6.151851258335759,5.8432430213833095,1.0528145476447068,0,5,0
166,2,1,0.8522424956656358,4.560075604595059,2.1123837709148905,2.1587344437038793,21,3,1
273,185,294,0.03403019350595767,162.19545672257,166.73714796181696,0.9727613714474291,8,7,0
2,2,1,0.0645951531112045,97.42496699183101,88.7684766585822,1.0975176172791954,6,6,0
215,1,1,0.8617790778912359,3.2421574096670835,2.3301847270595513,1.3913735559319136,5,5,1
361,323,267,0.03464858968868337,20.904590605756148,97.008222194885,0.21549297711857662,7,7,0
89,1,1,0.8929090077488928,3.0673470709379966,2.1584090474951982,1.421114813476902,21,2,1
7,1,1,0.04183747051078475,78.96356551694215,82.66545078672999,0.9552184711441495,16,2,0
6,1,1,0.021722409915108144,72.84253939220451,70.94781945540257,1.0267058233973345,19,7,0
7,2,1,0.07170479387071048,13.005703122172726,13.816899258812471,0.9412895671130872,17,4,0
9,2,1,0.08309224908218506,8.951615844364603,8.097829825134173,1.1054339295425097,14,6,0
5,2,1,0.09173489015067489,42.190574381731494,45.10130529179673,0.9354623798306199,21,4,0
4,2,1,0.03281471805150687,91.27801159116777,83.92012984438234,1.0876771968826733,18,6,0
2,2,1,0.012251914253709384,25.14264579771175,22.776933868533757,1.1038643718611405,17,5,0
217,1,1,0.9421136106963552,3.1276427875252097,1.7296258430730025,1.808277090707878,1,7,1
4,2,1,0.056777695643187825,98.25000782763647,106.07354140451238,0.9262442502316313,22,7,0
144,159,88,0.04119901945785327,141.87822974432564,55.805124712748025,2.5423871100482502,23,4,0
4,1,1,0.042740828790431534,17.80579369985032,19.278936802243358,0.9235879489878498,17,2,0
3,1,1,0.03535911459573186,80.72973505250403,79.80699736927819,1.0115621150230247,10,2,0
396,387,260,0.029404312292734887,122.72413908383264,107.16791565975059,1.1451574692697373,1,6,0
5,1,1,0.05997190111102774,21.869340250003678,21.010894679095724,1.040857164057942,17,3,0
2,1,1,0.006043654494056406,47.109076940121405,44.15293467172372,1.0669523394169957,2,2,0
386,98,245,0.028974709139513062,139.72391483307058,99.00357323712299,1.4113017365385236,16,3,0
3,2,1,0.047921625743351626,69.16342152785293,66.72373888747758,1.0365639378286282,6,1,0
1,2,1,0.04850719855631738,91.0803626614686,97.1831766472767,0.9372029789892743,13,1,0
278,1,1,0.8825710606056507,2.494563273866794,2.332280240578508,1.0695812752107494,4,6,1
182,238,287,0.0016054790241029127,135.89622695992273,157.33079813208101,0.8637611235267254,15,1,0
181,1,1,0.9891715092471545,2.330626399283566,2.758023541878858,0.8450349911429201,10,6,1
5,1,1,0.0966056132765199,62.39034560933048,65.50033377026834,0.9525195066662464,6,4,0
2,1,1,0.015214788691951654,91.66181408996201,98.86269176795803,0.9271628402057138,21,1,0
2,1,1,0.09361481045130232,96.14108616676002,90.52856176968965,1.0619972778463993,4,1,0
336,87,87,0.046097781506637514,45.3386823988184,60.48142503147331,0.7496298636354065,7,3,0
8,1,1,9.430425274903342e-05,76.92930512920672,84.39463761439494,0.9115425731277165,15,5,0
5,1,1,0.04098476731183501,54.868738003129415,54.617765842962044,1.0045950645599266,12,6,0
488,225,232,0.0291597580941523,61.393054772186154,46.66410596294895,1.3156376513659538,12,6,0
69,2,1,0.9849785922773793,4.273610589991294,3.9759360739471563,1.0748690397702036,21,6,1
6,1,1,0.027413616719193835,24.25240758909095,23.97182718713096,1.0117045897156567,2,7,0
283,2,1,0.9335428137496262,3.6231851195988796,2.7425591194430163,1.321096451089342,13,6,1
1,2,1,0.006309468118321571,15.246298734583878,15.704452205946282,0.9708265232461321,6,4,0
9,1,1,0.08279120621490643,41.36829975653286,42.105637873323616,0.9824883755707713,16,1,0
1,2,1,0.0972095993212311,63.667944754913755,69.79809467128429,0.9121731052224188,21,4,0
4,1,1,0.0511902121269624,35.363721923266766,33.0128942053404,1.0712093796837139,16,5,0
7,1,1,0.049211665708586164,13.953091308429935,13.036914570233098,1.07027558041139,17,6,0
70,2,1,0.8515789069464552,4.961496837418549,3.2075457962354026,1.5468202646527152,21,3,1
8,2,1,0.08467830271688292,62.07027857278737,64.3275639631902,0.9649095154342467,6,2,0
9,1,1,0.04603213900573984,8.747935527655686,7.898459622672294,1.1075495660628556,23,4,0
8,1,1,0.0031856762528260085,49.58378465420067,53.79466592603344,0.9217230705062349,11,5,0
2,1,1,0.08547461320307251,85.28275558487265,84.94595694504292,1.003964857798325,6,7,0
4,2,1,0.07955818365422829,44.62024744210703,42.202870699061194,1.0572799125510581,15,3,0
298,1,1,0.9330296328035774,3.4644432016628843,2.6858139263757277,1.289904400167382,15,6,1
176,1,1,0.9127670184574341,2.3782476319515014,2.745376800627871,0.866273668302141,21,1,1
3,1,1,0.05131415015132771,28.02978731928503,26.260162289039712,1.0673881985483353,20,7,0
477,154,153,0.021982786702958248,100.33160032538323,93.965882544891,1.067744990076064,9,4,0
6,2,1,0.03330855480938729,19.014764246847946,17.480464739854444,1.0877722377423633,8,5,0
1,2,1,0.06799785486507615,13.146349836554913,13.04359999844685,1.0078774140666915,19,5,0
204,1,1,0.8867259326214281,3.866214559115998,2.9948235670495746,1.2909657188670036,7,4,1
161,1,1,0.9942966482101189,3.891604029791112,3.1114078865795554,1.250753411848308,14,5,1
7,1,1,0.03312138146231214,16.272291803643967,16.501364423175666,0.9861179588755719,12,6,0
393,204,278,0.008315585010454119,146.96850073653513,72.48398901678753,2.027599511700394,9,3,0
8,2,1,0.06309704448700582,49.933193230219906,51.65203814898557,0.9667226119169235,17,5,0
4,2,1,0.038279430814535026,60.96767329982363,62.7682847118976,0.9713133564133757,2,6,0
221,1,1,0.9020570538930666,2.6762987325017638,1.5423033586623578,1.735260911850002,6,4,1
4,1,1,0.026670343063721427,96.86357671266356,90.27828912070218,1.0729443109312455,4,3,0
177,2,1,0.9548541121063142,2.0116472222251485,1.6012195608207611,1.2563219132759085,9,2,1
179,1,1,0.9381828537894672,3.0055859143812973,3.6834604109276188,0.8159680243785734,10,1,1
7,2,1,0.06690800168622833,94.52177701882852,100.62953849369904,0.9393044868703937,2,4,0
9,2,1,0.031014722109080208,47.87698888963924,46.768102145308326,1.0237103216394288,9,3,0
182,1,1,0.9883346304758095,2.920946853884107,3.0593556137488527,0.9547588520789372,9,5,1
7,1,1,0.07488274636039875,68.38526271548122,75.10659978226386,0.9105093682010904,7,5,0
4,2,1,0.06677772264457614,10.63713192660704,10.972346897823616,0.969449109261842,10,5,0
6,2,1,0.08209096340706161,79.3386407795538,80.03971119223861,0.9912409677366153,21,6,0
323,218,73,0.013963263902049489,86.23731389362159,33.97373934496312,2.53835213774921,13,1,0
221,1,1,0.9862387832015599,2.237926316779468,3.9410330559601405,0.5678527139971551,8,1,1
98,1,1,0.956390801750472,3.128444535348015,2.694692692806827,1.160965234996569,11,5,1
122,133,102,0.01266226815201254,192.0118483606441,25.153614890417508,7.633568741397593,6,2,0
9,1,1,0.05507432808910722,32.55876517032105,33.29749407051651,0.9778142793979933,12,6,0
9,2,1,0.09982774288732464,79.1494547076126,75.77472180766746,1.0445363944523736,5,2,0
9,2,1,0.08295224152883747,97.6315476468781,104.9241003858351,0.9304968761977443,13,2,0
2,2,1,0.057832910270430415,70.47682495448043,64.93570264234295,1.0853324455832447,7,1,0
3,1,1,0.07861826691982132,40.81024731019585,37.548427038523066,1.0868696914607447,3,7,0
169,1,1,0.993649521221346,4.470821839066752,1.505352298363688,2.9699505185108612,5,2,1
199,373,193,0.0303158473687266,85.70455472698815,182.80530691063177,0.4688296864865451,8,7,0
3,1,1,0.04935003640726167,21.9478339332152,22.005203037737143,0.997392930007346,18,4,0
3,2,1,0.06581624765263336,46.27020963950446,44.84909278513303,1.0316866354728698,14,3,0
440,292,237,0.028455349018140192,64.27866801282576,109.48528347539624,0.5870987037931047,20,2,0
4,2,1,0.07455030853527726,53.00654316690863,54.57245265671112,0.9713058619583608,23,1,0
234,2,1,0.90991024881117,3.5800392619662693,2.488512526324269,1.4386261769211472,17,7,1
2,2,1,0.015397412974382907,80.40315544959518,84.98939755428822,0.9460374795366268,12,1,0
8,2,1,0.08256714459794781,71.29071814093976,65.33413941015252,1.0911709985707967,14,4,0
3,1,1,0.04482265821082246,62.097458361425545,59.95356447767654,1.0357592397120488,8,6,0
286,122,152,0.005178828305150752,170.79123775207813,47.49507770017099,3.5959776469944225,12,1,0
2,2,1,0.03631891960908492,32.27946502657473,32.28420950201062,0.9998530403714672,10,4,0
6,1,1,0.08529839690301366,97.42137744748257,92.87484241122415,1.048953353978547,6,3,0
9,1,1,0.09937731027679317,74.24570290012124,80.96480983150852,0.9170120087310766,12,7,0
271,2,1,0.9188738695563867,2.0071538133875375,2.4258004386263057,0.8274191814905263,8,5,1
5,2,1,0.002049204687797446,6.596691583008537,6.623358957766968,0.995973738562492,2,7,0
281,1,1,0.8654888214154124,1.2083516277086037,2.5901039572823756,0.46652630459529776,14,6,1
438,386,103,0.02177180644510178,73.03680255125008,29.003387762393544,2.518216256307522,15,4,0
106,236,296,0.012239475951471242,28.900538602282506,172.7754861017423,0.1672722169930047,7,2,0
112,233,67,0.012323895478836812,21.621019567605543,62.384855061957886,0.34657481445027805,4,3,0
2,1,1,0.046256330831379956,62.13150116302944,65.73175153012622,0.9452281388630469,3,3,0
9,1,1,0.006212577072009573,77.82294296484156,81.23487896213051,0.9579991249955637,13,7,0
8,1,1,0.012158734953352691,57.82544684318884,55.82442759321701,1.0358448682098975,8,7,0
1,1,1,0.06202788171008429,56.69900020079464,59.41824310890559,0.9542355551791233,7,7,0
6,2,1,0.04322712877881686,44.212491911135395,46.54908338603316,0.9498037060038255,2,6,0
5,2,1,0.0030783102237640137,76.0976538399256,80.03637925738822,0.9507883108405477,14,2,0
6,2,1,0.03357865835028362,5.301558327527805,5.78884850333748,0.9158226069435511,22,5,0
239,282,289,0.036897656012646926,158.11009418965668,182.96717388723692,0.86414459397564,2,7,0
72,1,1,0.8944752356535909,1.637132149397834,2.5884734903200335,0.6324701240017035,19,3,1
7,2,1,0.05098899482056102,14.958150889372726,16.030026061284378,0.9331332857592516,17,4,0
6,2,1,0.004657994208654159,71.98574893070452,77.02905231102453,0.9345272565478752,14,5,0
65,2,1,0.9445010703169785,4.38167680680308,2.2420005126295974,1.9543603055040781,7,4,1
95,1,1,0.9964724164301306,4.607353265766685,1.8184300900834023,2.5336983208165944,19,7,1
7,2,1,0.04722809643288011,57.614427837710956,57.95752077899831,0.9940802688473231,9,4,0
6,1,1,0.08026758125262869,18.255044153168583,19.265527555906928,0.9475496635217485,18,5,0
9,1,1,0.08597287835022326,71.51788463293504,72.20073610049513,0.9905423198648605,19,4,0
4,2,1,0.019370029278570202,24.79644950583841,25.596402617026005,0.9687474398978437,12,2,0
2,1,1,0.06487469372366543,87.76276940328019,92.12139853956263,0.9526860294634956,15,7,0
3,1,1,0.09304775919636682,61.44153931742288,65.14042127928552,0.9432167939779832,23,4,0
113,2,1,0.8759184477823695,2.4305621983556454,2.2268596647266845,1.0914752450976575,7,4,1
299,1,1,0.975723880210163,3.1008088009231884,2.0208173671500993,1.5344329731766755,17,6,1
5,2,1,0.03683103820867317,39.5826095753838,43.219773203722745,0.9158449163720818,8,6,0
268,126,92,0.028593484468586606,180.97452079735666,105.5355895022509,1.7148198219283814,15,2,0
2,2,1,0.08914538731447494,85.52971380641058,93.955928028922,0.9103173753984143,4,3,0
172,2,1,0.976663949968013,3.276566281817073,2.455911494791777,1.334154870306055,19,4,1
8,2,1,0.07306369212628776,84.09019313527631,87.70288765304461,0.9588075761876822,16,5,0
9,1,1,0.00033878479826391364,28.30255889614608,29.460620540902678,0.9606911998629234,22,7,0
76,2,1,0.8806890421437663,1.726031846485982,1.534954282428412,1.1244842053245203,6,4,1
133,2,1,0.8782299972519794,2.141111987763519,2.6898167434124085,0.7960066398602379,12,7,1
1,1,1,0.010401245428508033,41.832132997453314,39.54056200538973,1.0579549423640267,12,2,0
6,2,1,0.006834837144819472,95.73436283574017,89.85655988127901,1.0654131758685963,6,5,0
367,303,269,0.03722784285522897,44.00336121565043,43.939745673435056,1.0014477904057109,3,2,0
1,1,1,0.006500548941080631,40.04351370763118,42.70861001253313,0.9375981493164994,13,2,0
446,309,163,0.03810358267198629,195.05260678875368,26.760092553234117,7.288936179900484,13,1,0
2,2,1,0.0329077416890032,14.012717704142078,15.405158345580277,0.9096120526513323,9,3,0
238,2,1,0.9597030957666067,3.097797577889008,3.952266395725324,0.7838028279772616,6,1,1
2,2,1,0.014531645633662604,80.86138695179828,86.6279067340132,0.9334334627301946,12,3,0
1,1,1,0.03939442646905847,63.07515177004273,57.32871767985129,1.1002365711768063,7,5,0
6,2,1,0.08318880637567296,21.596464871259226,21.66340301036528,0.996910081990626,21,2,0
4,1,1,0.028487120683547654,76.48494363889719,69.30462120748119,1.103605247475776,13,3,0
1,2,1,0.0047865598906107094,43.746702431136775,45.54061927784964,0.9606084222138498,12,1,0
180,272,86,0.017677442710216856,106.84126466860117,127.52287417601356,0.8378203938623076,15,6,0
386,283,148,0.010696689140052363,21.0446783917294,74.17238880056104,0.28372658252002014,15,4,0
145,174,211,0.025120139674006337,185.05617482333048,147.2177507350936,1.2570235172002053,21,2,0
9,2,1,0.08974828847954247,86.96491183878211,87.12289763188137,0.9981866329358466,8,5,0
8,1,1,0.06716660572094706,23.637157659107974,24.44771376266136,0.9668453209399345,21,7,0
5,1,1,0.06447936024607497,44.02687992556244,44.25305530550831,0.9948890448719432,10,2,0
7,2,1,0.0063911320949141094,20.769473764136897,19.94265046956076,1.0414600504500717,2,2,0
494,360,84,0.012807544258687444,65.82967927315505,190.79549226106337,0.34502743483625403,2,7,0
291,355,155,0.024702143346786665,29.939172815073015,191.83475240481005,0.15606751352276002,8,2,0
4,1,1,0.09247474758643617,85.92449683779866,86.34136688769159,0.9951718386571853,13,7,0
3,1,1,0.02554282810460905,53.13566409559838,58.09225763357418,0.9146772093238263,14,7,0
262,1,1,0.9212869789880801,4.4184302509334845,2.6784202754324937,1.6496403837220899,16,3,1
6,2,1,0.013233055612009138,69.31496250974966,71.74163252204649,0.966174870476343,14,6,0
288,376,63,0.03129291985350586,162.84641549641825,70.5062388753864,2.309673840129737,10,5,0
451,115,128,0.027838435994874535,94.02593382385922,102.86070168849234,0.9141093953316719,11,1,0
9,2,1,0.003868495825719154,76.58287060519426,76.96735334695576,0.9950045996771083,15,2,0
1,1,1,0.028088327306759975,91.47106163397964,87.88740851561501,1.0407755010517568,18,5,0
6,2,1,0.09321617192136324,40.5809344828489,37.17846023172617,1.091517352518522,19,6,0
8,1,1,0.06945419740372741,10.27097449645151,9.828378917068166,1.0450324090186147,1,5,0
2,2,1,0.08427872461139291,50.74624753117457,51.06485067218468,0.9937608132244347,8,1,0
2,1,1,0.09558308296829901,81.03426209737664,83.75657670456935,0.967497303324669,9,7,0
359,339,54,0.008018711758333602,136.5654059843253,187.29663410477255,0.7291396700056633,10,7,0
8,1,1,0.08901151363098093,86.60940132213233,79.27752353946359,1.092483688381348,17,2,0
2,2,1,0.027490833748224076,73.0957830864402,74.48337526174298,0.9813704444726542,17,7,0
4,1,1,0.010671385999376871,92.70483940785806,98.36004410764875,0.9425050613681971,2,3,0
4,1,1,0.029671745157904095,60.53909084676859,59.58067698645222,1.0160859847318333,6,2,0
269,2,1,0.8538710752286847,1.0811198950696799,3.0557883911356605,0.3537940971979051,13,1,1
2,1,1,0.03394939150599428,69.61506194209348,63.46295324053641,1.0969401577994555,2,2,0
9,2,1,0.008084680164325397,88.11866581331164,94.44120227706104,0.9330531980607252,4,2,0
2,2,1,0.0661000298820853,42.50481337121782,44.58050190440181,0.95343954319682,1,7,0
271,2,1,0.8760341020109228,4.651355432775901,1.7313886146525705,2.6864884020906343,9,6,1
6,1,1,0.0246617422690674,68.49426670115244,71.78403802516101,0.9541712696232626,23,2,0
101,2,1,0.9186886869791346,3.277340807104376,3.231533608562752,1.0141750648732992,8,5,1
110,2,1,0.8949828610083708,1.8553555579810572,1.5944574201614878,1.163628162483728,4,6,1
8,1,1,0.01749460136910298,61.65661474830678,65.79614845278724,0.9370854707787216,7,7,0
264,162,88,0.028204246084431256,115.945501067886,44.82178791146011,2.586811157487112,9,3,0
7,1,1,0.06758918887082935,99.39536760682948,91.28664238432303,1.0888270727317164,21,2,0
7,2,1,0.08606518873876169,54.573206370245465,51.227605224770684,1.0653085603122638,9,5,0
99,1,1,0.8563008651128218,4.627491327276211,2.7111820225829817,1.7068169118602865,20,5,1
1,1,1,0.04691660485673987,83.95708558818585,75.82134945875205,1.107301389219665,0,7,0
6,1,1,0.09451897611270066,62.80793823222472,59.72566211160225,1.0516072323294297,19,4,0
286,249,101,0.012961274357257913,42.02094367318543,189.63251565625825,0.22159144768904326,6,1,0
5,1,1,0.07727441445464123,20.996603338790177,22.119904120984977,0.9492176468735625,12,5,0
5,2,1,0.013214337816986055,61.570505633238945,60.94671085897909,1.010235085133687,0,7,0
2,2,1,0.010815075602366575,28.901902127658396,27.5837737003206,1.0477863704095889,21,7,0
2,2,1,0.004912689389185232,36.80063552093941,36.86900367301328,0.9981456468777887,16,5,0
132,2,1,0.8568325233948029,2.2009084461655455,2.8277735563603885,0.7783184906072615,3,3,1
3,1,1,0.044184808717385705,53.10528497184489,51.840159064884816,1.0244043600517623,21,4,0
3,2,1,0.01052418980776524,78.05029438014262,80.99477767459396,0.9636460105331587,6,1,0
241,381,192,0.023527234247561136,76.61316299763894,146.03376094948217,0.5246263774863809,7,5,0
162,147,255,0.0035973179619720186,28.28812880808174,83.54436848455796,0.33860006749958754,5,3,0
3,1,1,0.05323306025871027,32.76756640737905,33.78845502357414,0.9697858746283955,15,3,0
4,1,1,0.04336225869016739,59.10362758772001,63.55537521179711,0.929954821142323,11,1,0
5,2,1,0.0746082156572893,24.456144869220857,23.82549296434161,1.0264696267071205,18,5,0
294,2,1,0.9465331700434628,4.608704639909935,2.770867937268358,1.6632711281265165,0,6,1
124,1,1,0.9923463497447351,4.760487573242131,2.4558154114006006,1.9384549633260626,20,2,1
8,2,1,0.09859743176855196,77.86619034817309,84.74916340063679,0.9187841770198291,16,6,0
154,384,83,0.007998145873382712,22.561080271249878,160.77620263224978,0.14032599291360795,8,5,0
2,1,1,0.0832040739218776,34.43477829512943,37.486035808774886,0.9186028224160422,17,5,0
213,2,1,0.9369172628873035,4.608777160489514,1.5297611721196258,3.0127429330054354,9,6,1
1,1,1,0.006489921723172476,64.46363850062716,63.391598387357256,1.016911391107685,0,7,0
59,2,1,0.9910602058393279,3.21805022276386,3.0005465276549232,1.0724880261326681,21,5,1
3,1,1,0.09054686921374157,80.58012373046103,81.93118282663823,0.9835098304508069,7,3,0
6,1,1,0.06400903965861701,62.72423970897418,58.376908362503194,1.0744700510598362,15,4,0
1,2,1,0.026518087513032286,84.34832703511023,81.4314185953258,1.0358204301251344,17,7,0
5,2,1,0.07613886651049474,98.85765549285017,89.13173637700014,1.1091184746442317,5,3,0
6,1,1,0.018059620790472363,8.651172316129543,8.261963769156958,1.047108479030803,22,5,0
1,2,1,0.06679337354557424,45.79478475096406,45.257042264357516,1.0118819626670577,16,5,0
7,2,1,0.0696547064285704,30.75928431183586,29.508681380166408,1.042380847709109,7,3,0
7,1,1,0.039388463494161696,33.346148788339555,34.397178263965344,0.9694443111711041,12,3,0
5,1,1,0.04627599408939731,56.660857006437745,58.59819257563905,0.9669386463293971,5,3,0
9,2,1,0.0343353386416052,68.49469652609113,64.77101957123779,1.0574898616619413,5,3,0
268,2,1,0.9019751331048618,3.382722543292461,3.9274383246501503,0.8613050705497173,8,5,1
7,1,1,0.09006565507683997,59.17260663481957,57.58673827083705,1.0275387773574534,7,5,0
8,1,1,0.05458594010197623,37.12363613129864,35.274079975744215,1.0524338595599445,3,7,0
5,2,1,0.08815444504059321,55.624581197201884,58.50711817538237,0.9507318584801986,15,4,0
7,1,1,0.0866788598150242,46.44618728575882,42.21225265575899,1.1003010823546324,2,7,0
209,193,100,0.034711340802085225,180.6681421509573,134.07176091037462,1.3475480662309776,6,4,0
